STAID,split_role,STATE,HUC02,area_class,hydro_class,stratum_id,assignment_reason
01473000,spatial_holdout_nonca,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01473169,development_train,PA,02,low,high,stratum:02:low:high,direct_stratum_sample
01473900,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01474000,spatial_holdout_nonca,PA,02,middle,high,stratum:02:middle:high,direct_stratum_sample
01475510,development_train,PA,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01475530,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01475548,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01475850,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01476480,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01477000,development_train,PA,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01477120,development_train,NJ,02,low,low,stratum:02:low:low,direct_stratum_sample
01477800,development_train,DE,02,low,high,stratum:02:low:high,direct_stratum_sample
01478000,development_train,DE,02,low,low,stratum:02:low:low,direct_stratum_sample
01478120,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01478245,development_train,PA,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01478650,development_train,DE,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01479000,development_train,DE,02,middle,high,stratum:02:middle:high,direct_stratum_sample
01479820,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01480000,development_train,DE,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01480015,development_train,DE,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01480300,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01480400,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01480500,development_train,PA,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01480617,spatial_holdout_nonca,PA,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01480675,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01480685,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01480700,development_train,PA,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01480870,development_train,PA,02,middle,high,stratum:02:middle:high,direct_stratum_sample
01481000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01481500,development_train,DE,02,high,high,stratum:02:high:high,direct_stratum_sample
01482500,development_train,NJ,02,low,low,stratum:02:low:low,direct_stratum_sample
01483155,development_train,DE,02,low,low,stratum:02:low:low,direct_stratum_sample
01483200,development_train,DE,02,low,low,stratum:02:low:low,direct_stratum_sample
01483700,spatial_holdout_nonca,DE,02,low,low,stratum:02:low:low,direct_stratum_sample
01484100,spatial_holdout_nonca,DE,02,low,low,stratum:02:low:low,direct_stratum_sample
01484525,development_train,DE,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01485000,development_train,MD,02,middle,low,stratum:02:middle:low,direct_stratum_sample
01485500,development_train,MD,02,middle,low,stratum:02:middle:low,direct_stratum_sample
01486000,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01487000,development_train,DE,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01488500,development_train,DE,02,middle,low,stratum:02:middle:low,direct_stratum_sample
01490000,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01491000,development_train,MD,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01491500,development_train,MD,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01492500,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01493000,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01493500,development_train,MD,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01494850,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01495000,development_train,MD,02,middle,low,stratum:02:middle:low,direct_stratum_sample
01500000,development_train,NY,02,middle,high,stratum:02:middle:high,direct_stratum_sample
01505000,development_train,NY,02,high,high,stratum:02:high:high,direct_stratum_sample
01509000,development_train,NY,02,high,high,stratum:02:high:high,direct_stratum_sample
01510000,spatial_holdout_nonca,NY,02,high,high,stratum:02:high:high,direct_stratum_sample
01514000,development_train,NY,02,high,high,stratum:02:high:high,direct_stratum_sample
01516350,development_train,PA,02,high,middle,stratum:02:high:middle,direct_stratum_sample
01516500,development_train,PA,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01518000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01518862,development_train,PA,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01520000,development_train,NY,02,high,high,stratum:02:high:high,direct_stratum_sample
01521500,development_train,NY,02,low,low,stratum:02:low:low,direct_stratum_sample
01523500,development_train,NY,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01524500,development_train,NY,02,high,high,stratum:02:high:high,direct_stratum_sample
01525500,development_train,NY,02,high,middle,stratum:02:high:middle,direct_stratum_sample
01525981,development_train,NY,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01527500,development_train,NY,02,high,middle,stratum:02:high:middle,direct_stratum_sample
01532000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01534300,spatial_holdout_nonca,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01534500,development_train,PA,02,middle,high,stratum:02:middle:high,direct_stratum_sample
01536000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01538000,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01539000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01541000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01541200,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01541500,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01542810,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01543000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01544000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01544500,development_train,PA,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01545000,spatial_holdout_nonca,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01545600,spatial_holdout_nonca,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01546400,development_train,PA,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01546500,development_train,PA,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01547100,development_train,PA,02,middle,high,stratum:02:middle:high,direct_stratum_sample
01547200,development_train,PA,02,high,middle,stratum:02:high:middle,direct_stratum_sample
01547500,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01547700,development_train,PA,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01547950,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01549500,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01550000,development_train,PA,02,high,middle,stratum:02:high:middle,direct_stratum_sample
01552500,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01553700,development_train,PA,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01555000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01555500,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01556000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01557500,development_train,PA,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01558000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01560000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01564500,development_train,PA,02,high,middle,stratum:02:high:middle,direct_stratum_sample
01565000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01566000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01567500,spatial_holdout_nonca,PA,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01568000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01571184,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01571500,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01572025,development_train,PA,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01572190,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01573000,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01573825,development_train,PA,02,high,middle,stratum:02:high:middle,direct_stratum_sample
01573849,development_train,PA,02,low,low,stratum:02:low:low,direct_stratum_sample
01575500,development_train,PA,02,high,middle,stratum:02:high:middle,direct_stratum_sample
01576500,development_train,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01576787,spatial_holdout_nonca,PA,02,high,high,stratum:02:high:high,direct_stratum_sample
01578475,development_train,MD,02,high,high,stratum:02:high:high,direct_stratum_sample
01580000,development_train,MD,02,middle,high,stratum:02:middle:high,direct_stratum_sample
01580520,development_train,MD,02,high,high,stratum:02:high:high,direct_stratum_sample
01581500,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01581649,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01581700,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01581752,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01581810,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01581830,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01581870,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01581920,spatial_holdout_nonca,MD,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01581960,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01582000,development_train,MD,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01582500,development_train,MD,02,high,high,stratum:02:high:high,direct_stratum_sample
01583100,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01583500,development_train,MD,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01583580,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01583600,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01584050,development_train,MD,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01584500,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01585090,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01585100,spatial_holdout_nonca,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01585200,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01585500,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01586000,development_train,MD,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01586210,development_train,MD,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01586610,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01589000,development_train,MD,02,high,high,stratum:02:high:high,direct_stratum_sample
01589100,development_train,MD,02,low,high,stratum:02:low:high,direct_stratum_sample
01589197,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01589290,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01589300,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01589330,spatial_holdout_nonca,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01589352,development_train,MD,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01589440,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01589500,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01589795,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01591000,spatial_holdout_nonca,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01591400,development_train,MD,02,low,low,stratum:02:low:low,direct_stratum_sample
01591610,development_train,MD,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01591700,development_train,MD,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01592500,development_train,MD,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01593500,development_train,MD,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01594000,development_train,MD,02,middle,high,stratum:02:middle:high,direct_stratum_sample
01594440,development_train,MD,02,high,middle,stratum:02:high:middle,direct_stratum_sample
01594526,spatial_holdout_nonca,MD,02,middle,middle,stratum:02:middle:middle,direct_stratum_sample
01595300,development_train,WV,02,low,middle,stratum:02:low:middle,direct_stratum_sample
01595500,development_train,MD,02,high,high,stratum:02:high:high,direct_stratum_sample
01595800,spatial_holdout_nonca,MD,02,high,high,stratum:02:high:high,direct_stratum_sample
01596500,development_train,MD,02,middle,low,stratum:02:middle:low,direct_stratum_sample
