gauge_id,p_mean,pet_mean,aridity,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,sgr_dk_sav,nli_ix_sav,glc_pc_s03,pet_mm_syr,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s14,glc_pc_s12,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,rdd_mk_sav,ele_mt_smn,pnv_pc_s09,wet_cl_smj,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s01,hdi_ix_sav,wet_pc_s07,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,gauge_lat,gauge_lon,gauge_name,country,area
il_58150,0.143772758,5.041585216,35.06634548,-0.949316534,0.192849335,0.04072553,1.4875,0.967761807,42.97568389,78.3958043,725.6484238,0,1527.353759,0,677.4359011,13,5.519286096,6.519286096,7.341422636,6.519286096,4.519286096,2.825167269,1.279960345,1,0,0,0,13.964185,13.964185,27.49125159,0,1,2.519286096,14,566.1955525,0,77.53126831,0,0,0,2.007432035,0,78.27035567,27.6783985,97.99256797,276.624056,277.9506884,231.670728,262.4928646,255.0818798,0,5.279960345,7.973936242,1.472614008,3,0.472614008,225.1024881,177.4439107,4.519286096,3,129.8809833,8.519286096,7.845918528,6,161.1285519,193.1285519,115.5603119,130.2336795,96,52.92318654,313.6718151,387.874342,0,9,0,11.10844024,0,88.89155976,-96.4807139,76.27979345,57.45765691,115.9998331,115.5603119,0,4.090763376,37.87198229,0,892.7747789,10.05128508,438,19,3.519286096,88.03972211,12.19788972,30321.54993,2828511.173,277.9506884,19.65857736,68.82514331,107.5627606,57.45765691,0,0.219975776,188.1049368,0.822136541,145.1778395,0,194.3909346,200.2130711,1,134.740624,181.3442625,0,0,44.22921064,-98,-92.4807139,-82.16535503,3.519286096,202.7758557,809,0,14,0,0,22.12106081,0,0,3.868808628,1.953327912,42.6939759,9.799246441,9.973936242,516.1430746,9.845918528,0,0,2,0,5.519286096,10.31535888,-100,-100,-99,-100,-100,-90.65857736,-97.17786346,-82.85933092,-85.87412113,27.25777744,0.017,0.877,0.32,0,20.525,26.023,0.172,30.19171758,35.00863207,HIYON- 40 ROAD,Israel,735.7632036
il_58175,0.153689938,4.87779603,31.73790087,-0.942097216,0.224527434,0.043600274,1.505910165,0.963791923,39.44257703,69.6782359,1246.432411,0,1579.817067,0,495.1544888,13,6,7,7.1072547,6.1072547,4.1072547,3,1,1,0,0,0,4.678235901,4.678235901,4.608820494,0,1,2.1072547,15,328.2774014,0,75.4290188,0,0.8927453,0,3.785490601,0,25.40057427,18.1798017,96.2145094,286.2492171,287.2492171,242.1419624,272.2492171,263.3564718,0,5,8,1.1072547,3,0.1072547,234.2492171,187.2492171,5,3,138.3564718,9,8,1,170.2492171,202.2492171,124.2492171,138.3564718,99,54.1072547,286.6688411,252.0819418,0,9,0,0,0,100,-96.8927453,79.6782359,59.7854906,119.6782359,124.2492171,0,4.570981202,38,0,899,0.1072547,438,19,3.1072547,103.854906,10.1072547,31671,1644962.941,287.2492171,19,71.7854906,111.6782359,59.7854906,0,0.685079331,194.4637265,1,147.7854906,0,201.4637265,207.4637265,1,139.5709812,187.5709812,0,0,44.2145094,-98,-92,-81.8927453,3.1072547,212.2492171,809,0,14,0,0,23.5362735,0,0,4,1.1072547,43,10,10,358.6560545,10,0,0,2,0,6,11,-100,-100,-99,-100,-100,-90.8927453,-97,-82.8927453,-86,21.072547,0.002,0.262,0.097,0,4.231,4.861,0.1,30.15351429,35.0205201,QEZEV- 40 ROAD,Israel,63.00178882
il_59185,0.216200548,4.801847365,22.21015358,-0.917130874,0.33834138,0.046064339,1.579812207,0.952156057,31.33108108,136,98,0,1608,0,1014,13,8,10,10,9,7,4,2,1,0,0,0,0,0,76,0,1,4,15,509,0,48,0,0,0,14,0,0,82,86,287,289,247,275,269,0,8,12,2,4,1,241,192,7,5,142,13,12,1,172,208,128,142,103,81,39,-196,0,13,0,11,0,89,-95,81,60,122,128,0,0,37,0,749,0,438,19,5,58,9,10601,8659493,289,18,72,113,61,0,52.442,195,1,152,0,205,211,2,145,191,1,82,67,-99,-89,-72,5,216,837,1,14,0,0,65,0,0,7,1,45,13,16,145,17,0,0,2,1,9,16,-100,-100,-99,-100,-100,-86,-95,-71,-82,3,0.015,0.707,0.287,0,8.217,13.955,7.382,30.77733104,35.31360938,UBA,Israel,112.1858412
il_59195,0.206328542,4.43872553,21.51290115,-0.909207462,0.357799889,0.049623546,1.58643326,0.948870637,29.68522484,130.3886596,672.6602974,0,1645.608441,0.073252477,170.7809354,13,7.419129948,9.492382425,9.565634902,8.492382425,5.419129948,3.282817451,1.209564974,1.073252477,0.863687503,0,0,6.2980526,6.2980526,46.81664285,0,1.073252477,4.073252477,15,389.4108026,0.926747523,73.58277533,0,0.863687503,0,16.75089733,1.727375005,0,30.96773149,79.73129264,297.9247352,300.7884227,256.9979876,284.9247352,280.8616752,0,6.419129948,10.5656349,2.073252477,3.282817451,0.136312497,253.9979876,206.2075526,7.282817451,4.209564974,157.2075526,12.5656349,11.49238243,1,184.0610477,219.9979876,142.2075526,155.2075526,107,74.73968689,399.0451465,-366.4887191,0,9,0,16.48331503,0,83.51668497,-95.71718255,84.38149753,62.51781003,124.3814975,142.2075526,0,6.2980526,35.33568502,0,872.1626274,0,438,19,4.282817451,84.54323764,3.153559999,31475.46982,8649858.233,300.7884227,17.61850247,75.44455755,117.1719326,63.51781003,0,5.391005078,197.9623676,1,153.3814975,0.136312497,207.9623676,213.9623676,2.073252477,150.0356201,194.9623676,7.987902262,24.18325008,61.24730446,-98,-88.50761757,-73.58591274,4.282817451,228.1343001,809,6.705084811,14,0,0,74.5483874,0,0,4.282817451,1.073252477,46.9827525,12.7019474,12.77519988,-130.4716094,16.71213986,0,25.91062508,2,7.778337288,9.356069928,16.63888738,-100,-100,-99,-100,-100,-89.1617401,-96.79043503,-73.43940779,-83.7324177,4.640792661,0.02,0.92,0.356,0,10.153,18.398,0.402,30.9423622,35.36747838,EMZIYAHY-TAMAR SPRING UPSTREAM,Israel,131.0507283
il_60105,0.169434634,4.794965092,28.29979317,-0.932990903,0.273438507,0.044695414,1.565947242,0.959548255,36.1314433,229,400,0,1568,0,1422,13,7,8,9,8,6,4,2,1,1,0,0,6,6,0,0,1,3,15,582,0,70,0,1,0,6,0,0,72,94,281,282,237,266,258,0,7,10,2,4,1,227,178,6,4,129,11,10,1,163,196,115,130,103,67,140,162,0,9,0,33,0,67,-96,78,58,119,115,0,6,38,0,781,0,440,19,4,81,11,14845,7129821,282,20,70,110,58,0,15.662,193,1,150,0,200,207,1,138,186,0,0,56,-99,-91,-76,5,205,739,0,14,0,0,15,0,0,5,2,42,12,13,509,14,0,0,2,0,6,13,-100,-100,-99,-100,-100,-88,-96,-74,-82,8,0,0.415,0.157,0,8.864,10.128,7.59,30.0890329,35.11448705,YA'ALON - KIBBUZ YAHAL,Israel,21.29894144
il_60110,0.169434634,4.794965092,28.29979317,-0.932990903,0.273438507,0.044695414,1.565947242,0.959548255,36.1314433,229,400,0,1568,0,1422,13,7,8,9,8,6,4,2,1,1,0,0,6,6,0,0,1,3,15,582,0,70,0,1,0,6,0,0,72,94,281,282,237,266,258,0,7,10,2,4,1,227,178,6,4,129,11,10,1,163,196,115,130,103,67,140,162,0,9,0,33,0,67,-96,78,58,119,115,0,6,38,0,781,0,440,19,4,81,11,14845,7129821,282,20,70,110,58,0,15.662,193,1,150,0,200,207,1,138,186,0,0,56,-99,-91,-76,5,205,739,0,14,0,0,15,0,0,5,2,42,12,13,509,14,0,0,2,0,6,13,-100,-100,-99,-100,-100,-88,-96,-74,-82,8,0,0.415,0.157,0,8.864,10.128,7.59,30.07472146,35.13718323,SOUTH ARAVA-YAEL,Israel,22.53177274
il_60140,0.138548255,4.855482546,35.04542558,-0.946403318,0.216462236,0.040246407,1.511568123,0.969267625,44.67192429,247,687,0,1602,0,1421,13,5,6,6,5,4,2,1,0,0,0,0,36,36,55,0,0,2,15,600,1,66,0,1,0,5,0,100,88,95,292,293,247,278,267,0,4,7,1,2,0,237,189,4,2,139,7,6,1,174,205,125,141,107,44,366,60,0,9,0,0,0,100,-97,81,61,121,125,0,36,37,0,785,0,440,19,3,76,9,21924,2024198,294,19,73,114,61,0,28.354,197,0,149,0,203,210,1,140,190,0,0,36,-99,-94,-85,3,216,809,0,14,0,0,5,0,0,4,1,45,8,8,432,9,0,0,1,0,5,9,-100,-100,-99,-100,-100,-92,-97,-85,-89,5,0.001,0.04,0.017,0,3.043,2.199,5.478,29.78980259,34.97622072,TIMNA - PARK,Israel,19.58033806
il_60150,0.137109514,5.244757016,38.25232007,-0.953105219,0.182789063,0.040041068,1.451612903,0.970020534,44.42633229,272,720,0,1550,0,877,13,4,5,5,4,3,2,1,0,0,0,0,3,3,72,0,1,1,14,800,0,67,0,0,0,1,1,100,84,98,283,283,237,269,260,0,4,6,1,2,0,229,181,3,2,133,6,6,3,166,198,119,134,91,36,575,94,0,9,0,0,0,100,-98,78,59,118,119,0,3,38,0,885,0,440,19,2,83,12,28945,1689959,284,21,71,110,59,0,5.225,190,0,147,0,196,202,1,137,184,0,0,30,-99,-95,-89,2,208,809,0,14,0,0,4,0,0,3,1,41,7,7,533,7,0,0,2,0,4,7,-100,-100,-99,-100,-100,-94,-98,-89,-90,18,0.001,0.021,0.008,0,1.402,1.003,0.838,29.67451892,34.92390983,RAHAM,Israel,42.5473363
il_60170,0.131319644,5.572858316,42.43735471,-0.959052436,0.156309811,0.039356605,1.44836272,0.971457906,45.34504792,314,3667,0,1587,0,876,13,3,4,4,4,2,1,1,0,1,4,0,31,31,27,0,0,1,14,550,0,161,0,0,0,1,0,100,47,95,294,295,247,279,271,0,3,5,1,2,0,239,191,3,2,143,5,5,3,176,209,128,143,91,31,752,5,0,9,0,0,0,100,-98,80,61,120,128,0,31,35,0,881,0,440,19,2,190,10,19168,472130272,295,19,74,113,62,0,23.527,195,0,149,0,200,205,1,141,188,9,0,26,-99,-96,-90,2,218,809,0,14,0,0,10,0,0,3,1,46,6,6,411,5,14,3,1,0,3,6,-100,-100,-100,-100,-100,-95,-98,-91,-92,21,0,0,0,1,63.415,53.114,112.983,29.59307166,34.91438107,NETAFIM,Israel,36.41620711
il_60190,0.116635181,5.537633128,47.47823995,-0.962463728,0.150780999,0.037782341,1.479892761,0.974264203,50.83571429,465,1968,0,1539,0,1030,13,3,4,4,3,2,1,1,0,0,1,0,3,3,62,0,0,1,14,693,0,82,0,0,0,6,0,77,111,93,286,287,239,272,266,0,3,4,1,1,0,233,184,2,2,138,4,4,8,170,204,124,140,96,27,273,0,0,9,0,0,0,100,-98,77,60,116,124,0,3,34,0,706,0,435,19,2,109,11,11439,808187904,287,18,72,110,60,0,14.319,187,0,146,0,193,197,0,138,182,12,0,22,-99,-96,-92,2,212,837,0,14,0,0,10,0,0,2,1,48,5,5,479,4,2,0,1,0,3,5,-100,-100,-99,-100,-100,-95,-98,-93,-93,12,0.003,0.337,0.096,0,5.124,3.934,5.354,29.52625745,34.91377764,SHELOMO-EILAT,Israel,14.19686617
il_7105,1.529555099,6.842555099,4.473559078,-0.653738359,1.070993566,0.065023956,1.640759931,0.800616016,9.988898377,136,5949,42,1285,11,1017,12,67,89,92,79,58,38,24,15,28,0,0,0,0,3,10,18,39,14,524,16,279,0,6,19,1,22,100,89,0,261,269,216,244,252,42,58,86,23,38,13,229,190,49,31,143,92,79,5,142,174,121,126,90,620,1372,17,100,13,0,0,0,0,-52,66,47,99,121,0,0,34,0,899,0,436,3,45,283,18,31671,5488798720,269,28,55,87,46,0,812.021,155,12,123,10,164,166,18,119,158,7,3349,509,-80,15,62,49,197,791,2,9,0,2,229,0,0,26,9,38,119,72,285,170,49,0,20,4,78,125,-100,-100,-95,-100,-98,-17,-78,72,53,12,0.119,4.287,1.222,0,21.012,52.561,138.179,32.89572071,35.1835797,HILLAZON - YAS-UR,Israel,155.5959434
il_8130,1.304827515,7.564902122,5.797626148,-0.745040212,0.800707985,0.064476386,1.607508532,0.817864476,10.68783542,69,4780,56,1312,9,456,12,61,80,82,69,49,32,20,13,40,0,0,0,0,1,8,16,35,14,299,0,242,0,23,35,0,9,100,38,0,264,271,218,246,255,56,49,75,19,31,11,231,191,46,30,140,83,74,5,143,175,120,127,96,539,1287,30,100,13,0,0,0,0,-59,70,49,103,120,0,0,35,0,899,0,436,3,39,276,12,31671,2039286016,271,27,58,91,49,0,427.111,154,11,125,8,163,164,17,125,162,32,1557,455,-86,7,59,41,198,791,3,9,0,1,228,0,0,18,6,38,100,60,132,145,33,2,15,24,75,119,-100,-100,-96,-100,-99,-34,-85,66,42,4,0.39,14.672,4.149,4,87.404,282.545,262.574,32.63778416,35.11263174,HA'SHOFET - HAZORE'A,Israel,11.48972337
il_8140,1.42238809,7.235882272,5.08713643,-0.699849911,0.953523998,0.065229295,1.604377104,0.813141684,10.3125,52,6054,37,1283,10,528,12,65,83,84,71,51,34,22,14,43,0,0,0,0,24,9,18,38,14,392,1,350,0,15,56,0,6,100,62,0,262,269,217,244,255,37,50,76,20,32,11,230,192,48,32,143,84,75,5,145,175,123,129,96,563,1463,-3,100,13,0,0,0,0,-56,68,49,101,123,0,0,35,0,899,0,436,16,42,355,14,31671,2827852032,269,24,57,90,49,0,1390.328,150,12,122,9,157,158,19,123,158,41,2826,469,-84,16,61,44,199,791,20,9,0,2,238,0,0,19,6,40,101,60,151,151,57,4,16,34,82,125,-100,-100,-96,-100,-98,-33,-84,67,42,3,0.483,17.898,4.982,5,118.7,494.501,425.886,32.67958648,35.13943603,BET LEHEM,Israel,20.7469395
il_8146,1.301465435,7.169763176,5.508992391,-0.705240529,0.936357139,0.065639973,1.585123967,0.816495551,10.62243989,66.52579045,4457.976023,34.58242777,1340.986256,7.936609859,490.6695091,12,56.23562693,73.95341805,76.31390134,64.31583016,45.6956225,29.36185423,18.35529359,11.9281204,44.72566754,0,0,0.415091604,0,2.81554146,6.953035806,14.37227252,32.30039291,14,297.3206194,8.979857839,243.3170284,0,17.51853463,38.34126628,0,17.68984596,100,41.21566476,0.175115415,265.5094206,271.6483772,221.8377894,248.485881,256.2450595,34.58242777,46.27693876,71.0632194,17.25861842,29.24163949,9.831445221,231.73601,191.9367438,42.88826982,28.04833513,140.1779962,78.75570796,69.09524843,5,142.695521,176.8058753,120.4775711,126.3795201,96,506.0191922,2017.526404,38.05088717,82.18682581,13,17.81317419,0,0,0,-62.02409745,70.6597565,49.48262685,105.1363757,120.4775711,0,0,35.10421037,0.415091604,899,0,436,3,36.4585294,283.6459563,11.56901295,25409.45143,2456610144,271.6483772,27.42363463,58.09541916,91.48232511,49.19209434,0,529.3088822,157.5351612,10.11966176,128.4115564,7.418683735,168.6449626,168.9590346,16.04971098,126.8458432,166.1674351,31.50661043,1940.449129,426.2494043,-87.24137451,-2.288178185,54.97684268,37.97590255,199.6317142,791,4.496230257,9,0,0.814079145,216.3737743,0,0,18.10405868,5.533799093,37.66601234,95.53869821,58.33183944,159.7762404,133.5805509,38.21726749,3.623734404,13.65346085,20.03381143,69.20307444,110.8548919,-100,-100,-96.67743846,-100,-99.18592085,-35.7641327,-85.58131627,62.74010489,38.70052653,8.576424539,0.722,26.551,7.404,11,171.73,680.156,816.124,32.72140599,35.09736691,QISHON - THE QUARRY,Israel,690.1244213
il_8155,1.402149897,7.008833676,4.998633662,-0.68108185,1.008154498,0.064339493,1.637630662,0.812457221,10.39404553,39.3190673,5511.271098,44.46692575,1317.631647,9,531.0492862,12,60.30220495,80,83.3955901,71.09338515,51.3955901,33,21,13,31.3955901,0,0,0,0,4.30220495,8.30220495,16.30220495,34.6044099,14,432.5213991,7.90661485,265.7367069,0,19.7911802,26.90661485,0,21.4176396,100,57.3735406,0,266.0933852,273.0933852,221.7911802,248.7911802,256.6977951,44.46692575,51.7911802,78.48897525,20,32.69779505,11,232.6977951,193.3022049,45.30220495,28.6044099,143.6044099,85.09338515,74,5,143.2088198,177,121.9066148,127.9066148,96,551.2801555,1194.625175,100.4824872,100,1,0,0,0,0,-58,68.30220495,48.30220495,102.3955901,121.9066148,0,0,36.3955901,0,899,0,436,3,40,288.785993,14.3955901,31671,4798665063,273.0933852,27.6044099,56.6044099,89.6044099,47.6044099,0,1037.214267,156.8845654,11.30220495,126.4889753,8.30220495,167.2801555,168.2801555,16.6044099,123,162.7911802,17.4396891,2356.821002,463.8845654,-84,5.022049499,57.30220495,42,200.6977951,791,5.533074249,9,0,2,218.044099,0,0,21.3955901,7,36.69779505,103.8845654,64.88456535,214.8949397,150.0933852,46.57717325,5,16.30220495,10.2529188,72.4176396,113.6044099,-100,-100,-95.30220495,-100,-98.69779505,-26.71984455,-82.6044099,67.69779505,44.48897525,8.8132297,0.114,4.143,1.182,0,21.057,51.569,160.711,32.77008889,35.15486721,ZIPPORI - TEL ALIL,Israel,242.9273219
